Region_id,Region_type,City_Name,State_abrv,Neighborhood,County
8809,city,Pylesville, MD, Baltimore-Columbia-Towson, Harford County
8806,city,Pulaski, WI, Green Bay, Brown County
8805,city,Orick, CA, Eureka-Arcata-Fortuna, Humboldt County
8802,city,Morocco, IN, Chicago-Naperville-Elgin, Newton County
8801,city,Moro, OR, Sherman County,
8797,city,Moose Lake, MN, Duluth, Carlton County
8796,city,Moorhead, IA, Monona County,
8795,city,Moore Haven, FL, Glades County,
8788,city,Lower Peach Tree, AL, Wilcox County,
8787,city,Lower Chichester Township, PA, Philadelphia-Camden-Wilmington, Delaware County
8785,city,Loveville, MD, California-Lexington Park, Saint Marys County
8781,city,Prinsburg, MN, Willmar, Kandiyohi County
8780,city,Preston, IA, Jackson County,
8778,city,Ooltewah, TN, Chattanooga, Hamilton County
8777,city,Omar, WV, Logan, Logan County
8771,city,Monroeville, IN, Fort Wayne, Allen County
8770,city,Keezletown, VA, Harrisonburg, Rockingham County
8767,city,Harshaw, WI, Oneida County,
8766,city,Harrisville, PA, Pittsburgh, Butler County
8765,city,Harrisville, NH, Keene, Cheshire County
8764,city,Harrison City, PA, Pittsburgh, Westmoreland County
8763,city,Harrison, TN, Chattanooga, Hamilton County
8762,city,Harrison, NJ, New York-Newark-Jersey City, Hudson County
8760,city,Fort Scott, KS, Bourbon County,
8759,city,East Hanover Township, NJ, New York-Newark-Jersey City, Morris County
8753,city,East Camden, AR, Camden, Ouachita County
8751,city,Eagleville, MO, Harrison County,
8749,city,Eagle Bend, MN, Todd County,
8747,city,Eagle, CO, Edwards, Eagle County
8746,city,Eads, CO, Kiowa County,
8735,city,Hardeeville, SC, Hilton Head Island-Bluffton-Beaufort, Jasper County
8732,city,Fort Klamath, OR, Klamath Falls, Klamath County
8728,city,Duquesne, MO, Joplin, Jasper County
8724,city,Johnson, AR, Fayetteville-Springdale-Rogers, Washington County
8721,city,Jewell Ridge, VA, Buchanan County,
8720,city,Jewell, IA, Hamilton County,
8719,city,Jenkinsburg, GA, Atlanta-Sandy Springs-Roswell, Butts County
8718,city,Handley, WV, Charleston, Kanawha County
8717,city,Hamilton, MS, Monroe County,
8716,city,Hamer, ID, Idaho Falls, Jefferson County
8715,city,Forest City, IA, Winnebago County,
8714,city,Foreman, AR, Texarkana, Little River County
8713,city,Flowery Branch, GA, Gainesville, Hall County
8712,city,Flordell Hills, MO, St. Louis, Saint Louis County
8710,city,Duffield, VA, Kingsport-Bristol-Bristol, Scott County
8708,city,Dubois, IN, Jasper, Dubois County
8707,city,Dry Branch, GA, Macon-Bibb County, Twiggs County
8706,city,Drexel, MO, Kansas City, Cass County
8705,city,Drewryville, VA, Southampton County,
8704,city,Drayden, MD, California-Lexington Park, Saint Marys County
8702,city,Jeanerette, LA, Morgan City, Saint Mary Parish
8695,city,Jarales, NM, Albuquerque, Valencia County
8694,city,Jamaica, IA, Des Moines-West Des Moines, Guthrie County
8693,city,Hall Summit, LA, Red River Parish,
8691,city,Halifax, NC, Roanoke Rapids, Halifax County
8690,city,Hale, MO, Carroll County,
8685,city,Fletcher, MO, St. Louis, Jefferson County
8684,city,Flemington, WV, Clarksburg, Taylor County
8683,city,Flat Rock, IL, Crawford County,
8682,city,Five Points, CA, Fresno, Fresno County
8681,city,Firth, NE, Lincoln, Lancaster County
8679,city,Finksburg, MD, Baltimore-Columbia-Towson, Carroll County
8678,city,Finger, TN, McNairy County,
8677,city,Ferrysburg, MI, Grand Rapids-Wyoming, Ottawa County
8674,city,Double Oak, TX, Dallas-Fort Worth-Arlington, Denton County
8671,city,Dolton, IL, Chicago-Naperville-Elgin, Cook County
8667,city,Island Pond, VT, Berlin, Essex County
8665,city,Groveland, MA, Boston-Cambridge-Newton, Essex County
8662,city,Gridley, IL, Bloomington, McLean County
8660,city,Gresham, WI, Shawano, Shawano County
8659,city,Felton, MN, Fargo, Clay County
8658,city,Felt, ID, Jackson, Teton County
8657,city,Fayetteville, TX, Fayette County,
8656,city,Fay, OK, Blaine County,
8653,city,Farmers Branch, TX, Dallas-Fort Worth-Arlington, Dallas County
8652,city,Dimock, SD, Hutchinson County,
8646,city,Inverness, CA, San Francisco-Oakland-Hayward, Marin County
8644,city,Greenfield, IL, Greene County,
8641,city,Faribault, MN, Faribault-Northfield, Rice County
8640,city,Fairview Park, OH, Cleveland-Elyria, Cuyahoga County
8638,city,Fairview, OR, Portland-Vancouver-Hillsboro, Multnomah County
8633,city,Laurel Park, NC, Asheville, Henderson County
8632,city,Laurel Hill, FL, Crestview-Fort Walton Beach-Destin, Okaloosa County
8631,city,Laurel, DE, Salisbury, Sussex County
8630,city,Latta, SC, Dillon County,
8628,city,Industry, TX, Houston-The Woodlands-Sugar Land, Austin County
8626,city,Indiahoma, OK, Lawton, Comanche County
8625,city,Independence, OR, Salem, Polk County
8623,city,Impact, TX, Abilene, Taylor County
8622,city,Greenbackville, VA, Accomack County,
8621,city,Green Valley Lake, CA, Riverside-San Bernardino-Ontario, San Bernardino County
8618,city,Graysville, OH, Monroe County,
8617,city,Grayson, OK, Tulsa, Okmulgee County
8614,city,Grantville, KS, Topeka, Jefferson County
8611,city,Fair Oaks Ranch, TX, San Antonio-New Braunfels, Bexar County
8608,city,Lane, SC, Williamsburg County,
8602,city,Lakeview, TX, Hall County,
8601,city,Lakeside, OR, Coos Bay, Coos County
8600,city,Lakeside, IA, Storm Lake, Buena Vista County
8598,city,Idleyld Park, OR, Roseburg, Douglas County
8596,city,Hyde Park, PA, Pittsburgh, Westmoreland County
8594,city,Huttig, AR, El Dorado, Union County
8590,city,Hurricane Mills, TN, Humphreys County,
8589,city,Hurricane, WV, Huntington-Ashland, Putnam County
8587,city,Huntley, IL, Chicago-Naperville-Elgin, McHenry County
8586,city,Huntington, TX, Lufkin, Angelina County
8584,city,Granite, OK, Greer County,
8583,city,Grand Mound, IA, Clinton, Clinton County
8582,city,Grand Junction, MI, Kalamazoo-Portage, Van Buren County
8581,city,Grand Isle, ME, Aroostook County,
8580,city,Graford, TX, Mineral Wells, Palo Pinto County
8579,city,Grady, NM, Clovis, Curry County
8578,city,Gracey, KY, Clarksville, Christian County
8577,city,Grace, ID, Caribou County,
8574,city,Lacon, IL, Peoria, Marshall County
8573,city,Hunter, OK, Enid, Garfield County
8572,city,Hughson, CA, Modesto, Stanislaus County
8569,city,Hubbardston, MA, Worcester, Worcester County
8568,city,Huachuca City, AZ, Sierra Vista-Douglas, Cochise County
8565,city,Howard, OH, Mount Vernon, Knox County
8564,city,Hovland, MN, Cook County,
8563,city,Goshen, OH, Cincinnati, Clermont County
8558,city,Ethel, MO, Macon County,
8557,city,Estelline, SD, Hamlin County,
8551,city,Leflore, OK, Fort Smith, LeFlore County
8549,city,Leesburg, OH, Highland County,
8547,city,Lebanon, VA, Russell County,
8546,city,Leadington, MO, Farmington, Saint Francois County
8544,city,Hot Springs, SD, Fall River County,
8541,city,Gloster, MS, McComb, Amite County
8535,city,Glen White, WV, Beckley, Raleigh County
8534,city,Enon Valley, PA, New Castle, Lawrence County
8533,city,Enon, OH, Springfield, Clark County
8532,city,Enloe, TX, Delta County,
8530,city,Emmett, MI, Detroit-Warren-Dearborn, Saint Clair County
8526,city,Emery, SD, Mitchell, Hanson County
8523,city,Lake Winnebago, MO, Kansas City, Cass County
8521,city,Lake Placid, NY, Essex County,
8519,city,Lake City, PA, Erie, Erie County
8516,city,Hope, MN, Owatonna, Steele County
8513,city,Hometown, IL, Chicago-Naperville-Elgin, Cook County
8510,city,Glen Allan, MS, Greenville, Washington County
8509,city,Glastonbury, CT, Hartford-West Hartford-East Hartford, Hartford County
8508,city,Glasgow Village, MO, St. Louis, Saint Louis County
8507,city,Glasco, NY, Kingston, Ulster County
8506,city,Gladstone, VA, Lynchburg, Appomattox County
8503,city,Gilbert, IA, Ames, Story County
8500,city,Elmore City, OK, Garvin County,
8499,city,Elmer City, WA, Okanogan County,
8498,city,Ellston, IA, Ringgold County,
8497,city,Ellisville, IL, Canton, Fulton County
8494,city,Ellaville, GA, Americus, Schley County
8493,city,La Plata, NM, Farmington, San Juan County
8492,city,La Place, IL, Champaign-Urbana, Piatt County
8491,city,Kulpmont, PA, Sunbury, Northumberland County
8490,city,Kootenai, ID, Sandpoint, Bonner County
8486,city,Holden, LA, Baton Rouge, Livingston Parish
8482,city,Gibbs, MO, Kirksville, Adair County
8481,city,Gholson, TX, Waco, McLennan County
8480,city,Gem Lake, MN, Minneapolis-St. Paul-Bloomington, Ramsey County
8478,city,Gay, WV, Jackson County,
8476,city,Elgin, IA, Clayton County,
8475,city,Elephant Butte, NM, Sierra County,
8474,city,Eldorado Springs, CO, Boulder, Boulder County
8471,city,Larkspur, CO, Denver-Aurora-Lakewood, Douglas County
8468,city,Lansing, MN, Austin, Mower County
8464,city,Hitchins, KY, Carter County,
8461,city,Hillsdale, OK, Enid, Garfield County
8459,city,Hills, MN, Rock County,
8457,city,Garwood, TX, Colorado County,
8456,city,Garrison, MO, Springfield, Christian County
8452,city,Garber, OK, Enid, Garfield County
8451,city,Gamewell, NC, Hickory-Lenoir-Morganton, Caldwell County
8448,city,Edson, KS, Sherman County,
8447,city,Edom, TX, Van Zandt County,
8442,city,Kirkwood, CA, Alpine County,
8440,city,Kirbyville, TX, Jasper County,
8439,city,Highland, OH, Highland County,
8433,city,Hewitt, MN, Todd County,
8432,city,Hessel, MI, Mackinac County,
8431,city,Herndon, KY, Clarksville, Christian County
8430,city,Hermanville, MS, Vicksburg, Claiborne County
8428,city,Galax, VA, Grayson County,
8427,city,Gainesboro, TN, Cookeville, Jackson County
8424,city,Edgemont, SD, Fall River County,
8423,city,Eden, TX, Concho County,
8416,city,Heltonville, IN, Bedford, Lawrence County
8415,city,Helton, KY, Leslie County,
8414,city,Heiskell, TN, Knoxville, Anderson County
8412,city,Frisco, CO, Breckenridge, Summit County
8410,city,Fremont, NC, Goldsboro, Wayne County
8405,city,Frederic, WI, Polk County,
8404,city,Eastford, CT, Worcester, Windham County
8401,city,East Rochester, OH, Salem, Columbiana County
8390,city,Hawkins, WI, Rusk County,
8389,city,Haverhill, NH, Claremont-Lebanon, Grafton County
8387,city,Havana, KS, Coffeyville, Montgomery County
8384,city,Fountain Valley, CA, Los Angeles-Long Beach-Anaheim, Orange County
8383,city,Berry Creek, CA, Chico, Butte County
8381,city,Town Of Berlin, NY, Albany-Schenectady-Troy, Rensselaer County
8379,city,Bentley, LA, Alexandria, Grant Parish
8375,city,Alliance, OH, Canton-Massillon, Stark County
8372,city,Concord, MA, Boston-Cambridge-Newton, Middlesex County
8371,city,Concho, AZ, Apache County,
8369,city,Canaan, IN, Madison, Jefferson County
8367,city,Campobello, SC, Spartanburg, Spartanburg County
8365,city,Calypso, NC, Duplin County,
8358,city,Belle Plaine, IA, Cedar Rapids, Benton County
8356,city,Alderson, OK, McAlester, Pittsburg County
8355,city,Columbia, SD, Aberdeen, Brown County
8354,city,Columbia, AL, Dothan, Henry County
8353,city,Colton, SD, Sioux Falls, Minnehaha County
8351,city,Colonial Beach, VA, Westmoreland County,
8350,city,Collingswood, NJ, Philadelphia-Camden-Wilmington, Camden County
8348,city,Caledonia, MN, La Crosse-Onalaska, Houston County
8346,city,Calabash, NC, Myrtle Beach-Conway-North Myrtle Beach, Brunswick County
8345,city,Cainsville, MO, Harrison County,
8343,city,Cabin John, MD, Washington-Arlington-Alexandria, Montgomery County
8340,city,Butlerville, OH, Cincinnati, Warren County
8339,city,Beldenville, WI, Minneapolis-St. Paul-Bloomington, Pierce County
8335,city,Albion, IL, Edwards County,
8334,city,Albion, CA, Ukiah, Mendocino County
8332,city,Albertville, AL, Marshall County,
8331,city,Alberta, MN, Stevens County,
8330,city,Albert Lea, MN, Freeborn County,
8328,city,Albany, MN, St. Cloud, Stearns County
8327,city,Alba, TX, Wood County,
8325,city,Colfax, ND, Wahpeton, Richland County
8323,city,Coleharbor, ND, McLean County,
8321,city,Cold Brook, NY, Utica-Rome, Herkimer County
8312,city,Burt, MI, Saginaw, Saginaw County
8311,city,Burnettown, SC, Augusta-Richmond County, Aiken County
8310,city,Burlington, ME, Bangor, Penobscot County
8308,city,Burgoon, OH, Fremont, Sandusky County
8307,city,Bunkie, LA, Avoyelles Parish,
8303,city,Bear Lake, MI, Manistee County,
8302,city,Bear Creek, WI, Appleton, Outagamie County
8298,city,Afton, MI, Cheboygan County,
8296,city,Adrian, GA, Emanuel County,
8293,city,Addison, MI, Adrian, Lenawee County
8287,city,Clymer, PA, Indiana, Indiana County
8286,city,Clive, IA, Des Moines-West Des Moines, Polk County
8285,city,Clinton, MT, Missoula, Missoula County
8284,city,Clinton, MN, Big Stone County,
8283,city,Clinton, MD, Washington-Arlington-Alexandria, Prince Georges County
8279,city,Buchanan, ND, Jamestown, Stutsman County
8278,city,Buchanan, GA, Atlanta-Sandy Springs-Roswell, Haralson County
8276,city,Bath, PA, Allentown-Bethlehem-Easton, Northampton County
8274,city,Bartlett, NH, Carroll County,
8273,city,Bartlett, KS, Parsons, Labette County
8272,city,Barryton, MI, Big Rapids, Mecosta County
8271,city,Curlew, IA, Palo Alto County,
8270,city,Cullom, IL, Pontiac, Livingston County
8269,city,Culbertson, NE, Hitchcock County,
8267,city,Crystal Springs, MS, Jackson, Copiah County
8264,city,Cleveland, MO, Kansas City, Cass County
8263,city,Clearwater, NE, Antelope County,
8258,city,Clayton, AL, Eufaula, Barbour County
8255,city,Clarksville, AR, Johnson County,
8254,city,Clarkston, WA, Lewiston, Asotin County
8251,city,Brownsdale, MN, Austin, Mower County
8246,city,Barker, NY, Buffalo-Cheektowaga-Niagara Falls, Niagara County
8245,city,Bardwell, KY, Carlisle County,
8243,city,Baraboo, WI, Sauk County,
8242,city,Bancroft, NE, Cuming County,
8241,city,Detroit, ME, Somerset County,
8239,city,Desha, AR, Batesville, Independence County
8238,city,Depoe Bay, OR, Newport, Lincoln County
8235,city,Clarkesville, GA, Cornelia, Habersham County
8233,city,Clarendon, TX, Donley County,
8227,city,Brookesmith, TX, Brownwood, Brown County
8225,city,Bronson, KS, Bourbon County,
8224,city,Bronaugh, MO, Vernon County,
8220,city,Baldwin, IA, Jackson County,
8219,city,Baker, CA, Riverside-San Bernardino-Ontario, San Bernardino County
8218,city,Baird, TX, Abilene, Callahan County
8216,city,Dawson, IL, Springfield, Sangamon County
8214,city,Darlington, MD, Baltimore-Columbia-Towson, Harford County
8211,city,Chunchula, AL, Mobile, Mobile County
8210,city,Christoval, TX, San Angelo, Tom Green County
8208,city,Chimayo, NM, Espaola, Rio Arriba County
8207,city,Brinson, GA, Bainbridge, Decatur County
8206,city,Brinktown, MO, Maries County,
8205,city,Brimson, MN, Duluth, Saint Louis County
8202,city,Avon, PA, Lebanon, Lebanon County
8201,city,Avon, IN, Indianapolis-Carmel-Anderson, Hendricks County
8199,city,Aurora, UT, Sevier County,
8198,city,Crosbyton, TX, Lubbock, Crosby County
8196,city,Cromwell, OK, Seminole County,
8188,city,Attica, KS, Harper County,
8186,city,Del Rio, TN, Newport, Cocke County
8185,city,Del Mar, CA, San Diego-Carlsbad, San Diego County
8182,city,Chavies, KY, Perry County,
8179,city,Bow Mar, CO, Denver-Aurora-Lakewood, Arapahoe County
8177,city,Boulder, WY, Sublette County,
8176,city,Atkinson, IL, Davenport-Moline-Rock Island, Henry County
8172,city,Ashford, CT, Worcester, Windham County
8169,city,Dalton Gardens, ID, Coeur d'Alene, Kootenai County
8168,city,Dairy, OR, Klamath Falls, Klamath County
8166,city,Charleroi, PA, Pittsburgh, Washington County
8165,city,Chardon, OH, Cleveland-Elyria, Geauga County
8163,city,Chapman, NE, Grand Island, Merrick County
8162,city,Chapin, IL, Jacksonville, Morgan County
8160,city,Chancellor, SD, Sioux Falls, Turner County
8159,city,Chadbourn, NC, Columbus County,
8154,city,Boerne, TX, San Antonio-New Braunfels, Kendall County
8153,city,Arrowsmith, IL, Bloomington, McLean County
8152,city,Aroma Park, IL, Kankakee, Kankakee County
8150,city,Arnold, MD, Baltimore-Columbia-Towson, Anne Arundel County
8149,city,Arlington, AZ, Phoenix-Mesa-Scottsdale, Maricopa County
8147,city,Argillite, KY, Huntington-Ashland, Greenup County
8145,city,Crawford, ME, Washington County,
8142,city,Craigsville, WV, Nicholas County,
8141,city,Crab Orchard, KY, Danville, Lincoln County
8140,city,Cowpens, SC, Spartanburg, Spartanburg County
8136,city,Coulee Dam, WA, Okanogan County,
8135,city,Couch, MO, Oregon County,
8134,city,Central City, PA, Somerset, Somerset County
8131,city,Center, MO, Hannibal, Ralls County
8128,city,Cedar Grove, IN, Franklin County,
8122,city,Arcadia, IA, Carroll, Carroll County
8120,city,Appomattox, VA, Lynchburg, Appomattox County
8119,city,Aplington, IA, Butler County,
8118,city,Deer Creek, MN, Fergus Falls, Otter Tail County
8116,city,Decatur, TN, Meigs County,
8113,city,Cazadero, CA, Santa Rosa, Sonoma County
8110,city,Castleberry, AL, Conecuh County,
8109,city,Cassadaga, NY, Jamestown-Dunkirk-Fredonia, Chautauqua County
8104,city,Bledsoe, KY, Harlan County,
8103,city,Blanch, NC, Caswell County,
8098,city,Anna Maria, FL, North Port-Sarasota-Bradenton, Manatee County
8097,city,Ann Arbor, MI, Washtenaw County,
8095,city,Andrews, NC, Cherokee County,
8093,city,Cottondale, FL, Jackson County,
8087,city,Carlotta, CA, Eureka-Arcata-Fortuna, Humboldt County
8086,city,Black River, MI, Alcona County,
8084,city,Black, AL, Dothan, Geneva County
8083,city,Bingham Farms, MI, Detroit-Warren-Dearborn, Oakland County
8082,city,Anahuac, TX, Houston-The Woodlands-Sugar Land, Chambers County
8081,city,Anacortes, WA, Mount Vernon-Anacortes, Skagit County
8078,city,Amite, LA, Hammond, Tangipahoa Parish
8076,city,Amber, OK, Oklahoma City, Grady County
8063,city,Biglerville, PA, Gettysburg, Adams County
8060,city,Big Rock, TN, Stewart County,
8058,city,Big Laurel, KY, Leslie County,
8055,city,Beverly, WV, Elkins, Randolph County
8052,city,Zolfo Springs, FL, Wauchula, Hardee County
8049,city,Zellwood, FL, Orlando-Kissimmee-Sanford, Orange County
8047,city,Zelienople, PA, Pittsburgh, Butler County
8043,city,Ypsilanti, MI, Ann Arbor, Washtenaw County
8042,city,Youngsville, NM, Espaola, Rio Arriba County
8041,city,Yorkville, CA, Ukiah, Mendocino County
8035,city,Yeoman, IN, Lafayette-West Lafayette, Carroll County
8034,city,Yellow Springs, OH, Dayton, Greene County
